-1.569164 -1.187988
-1.580878 -1.154892
-1.592262 -1.121755
-1.603313 -1.088614
-1.614034 -1.055505
-1.624424 -1.022461
-1.634483 -0.9895158
-1.644214 -0.9567013
-1.653618 -0.9240477
-1.662696 -0.891584
-1.67145 -0.8593377
-1.679884 -0.8273347
-1.687998 -0.7955997
-1.695797 -0.7641556
-1.703282 -0.7330238
-1.710458 -0.7022242
-1.717328 -0.6717755
-1.723895 -0.6416944
-1.730163 -0.6119965
-1.736136 -0.5826957
-1.741818 -0.5538048
-1.747214 -0.5253349
-1.752326 -0.4972959
-1.757161 -0.4696965
-1.761722 -0.442544
-1.766013 -0.4158447
-1.77004 -0.3896034
-1.773807 -0.3638242
-1.777318 -0.3385099
-1.780579 -0.3136624
-1.783593 -0.2892826
-1.786366 -0.2653707
-1.788902 -0.2419258
-1.791206 -0.2189464
-1.793283 -0.1964303
-1.795136 -0.1743745
-1.796772 -0.1527753
-1.798193 -0.1316287
-1.799406 -0.1109299
-1.800413 -0.09067387
-1.801221 -0.07085485
-1.801832 -0.05146686
-1.802251 -0.03250352
-1.802483 -0.01395812
-1.802532 0.004176343
-1.802401 0.02190711
-1.802095 0.03924166
-1.801618 0.05618764
-1.800973 0.07275289
-1.800164 0.08894534
-1.799195 0.1047731
-1.798069 0.1202442
-1.796791 0.135367
-1.795363 0.1501496
-1.793789 0.1646003
-1.792072 0.1787275
-1.790216 0.1925393
-1.788223 0.2060441
-1.786096 0.2192499
-1.783839 0.2321649
-1.781453 0.2447973
-1.778943 0.2571549
-1.776311 0.2692458
-1.773559 0.2810778
-1.770691 0.2926585
-1.767707 0.3039956
-1.764611 0.3150966
-1.761406 0.3259689
-1.758093 0.3366198
-1.754674 0.3470564
-1.751152 0.3572858
-1.747529 0.3673148
-1.743807 0.3771503
-1.739987 0.3867989
-1.736071 0.3962671
-1.732062 0.4055613
-1.727961 0.4146877
-1.723769 0.4236524
-1.719488 0.4324614
-1.71512 0.4411206
-1.710666 0.4496358
-1.706128 0.4580124
-1.701506 0.4662561
-1.696803 0.4743721
-1.692019 0.4823656
-1.687156 0.4902419
-1.682215 0.4980058
-1.677196 0.5056623
-1.672102 0.5132161
-1.666932 0.5206719
-1.661689 0.5280343
-1.656372 0.5353076
-1.650983 0.5424962
-1.645522 0.5496044
-1.639991 0.5566364
-1.63439 0.5635961
-1.628719 0.5704875
-1.62298 0.5773145
-1.617173 0.5840809
-1.611299 0.5907905
-1.605358 0.5974467
-1.59935 0.6040533
-1.593277 0.6106135
-1.587138 0.617131
-1.580934 0.6236089
-1.574666 0.6300505
-1.568333 0.6364591
-1.561937 0.6428378
-1.555477 0.6491897
-1.548953 0.6555178
-1.542366 0.661825
-1.535717 0.6681143
-1.529004 0.6743886
-1.522229 0.6806507
-1.515391 0.6869033
-1.508491 0.6931492
-1.501528 0.6993911
-1.494503 0.7056317
-1.487416 0.7118736
-1.480266 0.7181193
-1.473053 0.7243715
-1.465778 0.7306326
-1.458441 0.7369051
-1.45104 0.7431916
-1.443577 0.7494945
-1.43605 0.7558162
-1.42846 0.7621592
-1.420807 0.7685257
-1.41309 0.7749183
