-7.752854 -8.457798 25.1018
-7.826739 -8.598573 25.0968
-7.907025 -8.739877 25.10939
-7.993093 -8.880473 25.13983
-8.084263 -9.019051 25.18827
-8.179792 -9.154239 25.25467
-8.278874 -9.284605 25.33885
-8.380639 -9.408675 25.44043
-8.484162 -9.524944 25.55881
-8.588459 -9.631901 25.69321
-8.692498 -9.728048 25.84259
-8.795204 -9.81193 26.0057
-8.89547 -9.88217 26.18104
-8.992166 -9.937494 26.3669
-9.084157 -9.976774 26.56132
-9.170317 -9.999059 26.76216
-9.249545 -10.00361 26.96709
-9.320789 -9.989945 27.17364
-9.38306 -9.957835 27.37924
-9.43546 -9.907357 27.58123
-9.477195 -9.838893 27.77697
-9.5076 -9.753137 27.96384
-9.526154 -9.651091 28.13933
-9.532495 -9.534049 28.30107
-9.526431 -9.403573 28.44692
-9.507949 -9.261461 28.57496
-9.47722 -9.109701 28.68358
-9.434592 -8.950428 28.77149
-9.38059 -8.785873 28.83772
-9.315904 -8.618304 28.88167
-9.241374 -8.449983 28.90308
-9.157971 -8.28311 28.90204
-9.06678 -8.119782 28.87895
-8.968976 -7.961955 28.83451
-8.865798 -7.811413 28.76968
-8.758531 -7.669746 28.68565
-8.648477 -7.538338 28.58378
-8.536934 -7.418357 28.46561
-8.425181 -7.310756 28.33278
-8.314453 -7.216282 28.187
-8.20593 -7.135486 28.03006
-8.100722 -7.068734 27.86373
-7.999862 -7.01623 27.68982
-7.904296 -6.978033 27.51011
-7.814879 -6.954073 27.32632
-7.732373 -6.94417 27.14017
-7.657446 -6.948057 26.95328
-7.590672 -6.965386 26.76726
-7.532535 -6.995749 26.58364
-7.483433 -7.038686 26.40386
-7.443677 -7.093693 26.22936
-7.413501 -7.160228 26.06147
-7.393063 -7.237717 25.90148
-7.382449 -7.325556 25.75064
-7.38168 -7.423104 25.61011
-7.390709 -7.529691 25.48103
-7.409431 -7.644606 25.36447
-7.437679 -7.767097 25.26143
-7.47523 -7.89636 25.17288
-7.521802 -8.031541 25.0997
-7.577055 -8.171722 25.04272
-7.640593 -8.315915 25.00268
-7.711957 -8.463064 24.98022
-7.790631 -8.61203 24.9759
-7.876033 -8.761596 24.99016
-7.967517 -8.910463 25.0233
-8.064373 -9.057252 25.0755
-8.165822 -9.200507 25.14674
-8.271017 -9.338709 25.23684
-8.379045 -9.470284 25.34542
-8.488928 -9.593619 25.47188
-8.599627 -9.707089 25.61539
-8.710047 -9.809078 25.77487
-8.819045 -9.898012 25.949
-8.925441 -9.972392 26.13618
-9.02803 -10.03083 26.33457
-9.125597 -10.0721 26.54211
-9.216932 -10.09516 26.75647
-9.300856 -10.0992 26.97516
-9.376234 -10.08369 27.19551
-9.442005 -10.04836 27.41473
-9.497201 -9.993324 27.62996
-9.540967 -9.918982 27.83835
-9.57259 -9.826102 28.03706
-9.591512 -9.715788 28.22338
-9.597348 -9.589461 28.39478
-9.5899 -9.44884 28.54893
-9.569168 -9.295896 28.68381
-9.535344 -9.132808 28.7977
-9.488823 -8.961912 28.88923
-9.430187 -8.785635 28.95743
-9.360195 -8.606446 29.0017
-9.27977 -8.42679 29.02183
-9.189975 -8.249037 29.01796
-9.091994 -8.075434 28.99059
-8.987102 -7.908063 28.94055
-8.876643 -7.748811 28.86891
-8.762002 -7.599344 28.77702
-8.644579 -7.461098 28.66638
-8.525766 -7.33527 28.53869
-8.406927 -7.222821 28.39571
-8.289373 -7.124489 28.23931
-8.174354 -7.040798 28.0714
-8.063038 -6.97208 27.89389
-7.956507 -6.918495 27.70868
-7.855748 -6.880048 27.51765
-7.761646 -6.856617 27.32263
-7.674987 -6.847972 27.1254
-7.596454 -6.853788 26.92767
-7.526632 -6.873672 26.73109
-7.466009 -6.907168 26.53724
-7.414981 -6.953774 26.34764
-7.373857 -7.012951 26.16375
-7.342862 -7.084125 25.98694
-7.322147 -7.166695 25.81857
-7.311786 -7.260032 25.65988
-7.311787 -7.363479 25.51211
-7.322094 -7.476345 25.37642
-7.342588 -7.597905 25.25391
-7.373088 -7.72739 25.14565
-7.413359 -7.863983 25.05263
-7.463105 -8.006807 24.97578
-7.521972 -8.154922 24.91598
-7.589547 -8.307316 24.874
-7.665357 -8.462896 24.85056
-7.748865 -8.620483 24.84624
-7.839469 -8.778809 24.86154
-7.936498 -8.936515 24.89681
-8.039214 -9.092149 24.95225
-8.146803 -9.244176 25.02788
-8.258381 -9.390981 25.12355
-8.372991 -9.530884 25.23888
-8.489605 -9.662159 25.37327
-8.607126 -9.783053 25.52587
-8.724395 -9.891822 25.69555
-8.840198 -9.986755 25.88093
-8.95328 -10.06622 26.08033
-9.062353 -10.1287 26.2918
-9.166114 -10.17283 26.51311
-9.263266 -10.19747 26.74181
-9.352538 -10.20173 26.97519
-9.432707 -10.18498 27.21039
-9.502625 -10.14695 27.44439
-9.561242 -10.08772 27.6741
-9.607636 -10.00773 27.89643
-9.64103 -9.907809 28.1083
-9.66082 -9.789154 28.30679
-9.666591 -9.653323 28.48915
-9.658131 -9.502195 28.65288
-9.63544 -9.337928 28.7958
-9.598737 -9.162907 28.91606
-9.548454 -8.979681 29.01224
-9.485229 -8.7909 29.08331
-9.409896 -8.599247 29.12868
-9.323463 -8.407374 29.14815
-9.227088 -8.217838 29.14196
-9.12206 -8.033053 29.11071
-9.009762 -7.855245 29.05532
-8.89165 -7.686413 28.97702
-8.769217 -7.528312 28.8773
-8.643971 -7.382436 28.75783
-8.517403 -7.250016 28.62045
-8.39097 -7.132026 28.4671
-8.266069 -7.029191 28.29978
-8.144022 -6.942013 28.12054
-8.026063 -6.870784 27.93141
-7.913328 -6.815616 27.73444
-7.806846 -6.776463 27.53158
-7.70754 -6.753145 27.32477
-7.616219 -6.745375 27.11587
-7.533587 -6.752774 26.90666
-7.460238 -6.774895 26.69886
-7.396667 -6.811237 26.4941
-7.343269 -6.861256 26.29396
-7.300351 -6.924373 26.09993
-7.268133 -6.999987 25.91344
-7.246756 -7.087469 25.73586
-7.236286 -7.18617 25.56851
-7.236721 -7.295415 25.41264
-7.247992 -7.414502 25.26946
-7.269969 -7.542692 25.14012
-7.302463 -7.679206 25.02571
-7.345225 -7.823214 24.92729
-7.397949 -7.973829 24.84584
-7.46027 -8.130092 24.78228
-7.531762 -8.290969 24.73744
-7.611938 -8.45534 24.7121
-7.700247 -8.621988 24.70689
-7.796068 -8.789599 24.72238
-7.898711 -8.956757 24.75897
-8.007409 -9.12194 24.8169
-8.121323 -9.28353 24.89625
-8.239531 -9.439815 24.99691
-8.361033 -9.589006 25.11852
-8.484753 -9.729253 25.2605
-8.609537 -9.85867 25.42197
-8.734161 -9.975364 25.6018
-8.857339 -10.07748 25.79854
-8.977735 -10.16322 26.01043
-9.093972 -10.23092 26.23543
-9.204657 -10.27907 26.47117
-9.308392 -10.3064 26.71502
-9.403806 -10.31188 26.96409
-9.489575 -10.29481 27.21529
-9.564453 -10.25486 27.46537
-9.627296 -10.19207 27.71099
-9.677095 -10.10689 27.94877
-9.713001 -10.00021 28.1754
-9.734348 -9.873311 28.38769
-9.740676 -9.727889 28.58264
-9.731749 -9.565985 28.75755
-9.707561 -9.389954 28.91005
-9.668345 -9.202401 29.03817
-9.614567 -9.006111 29.14035
-9.546921 -8.803974 29.21553
-9.466313 -8.598913 29.26308
-9.373836 -8.393808 29.28285
-9.270752 -8.191431 29.27514
-9.158457 -7.994385 29.24062
-9.038453 -7.805056 29.18037
-8.912311 -7.625576 29.09575
-8.781647 -7.457801 28.98841
-8.648082 -7.303295 28.86019
-8.513218 -7.163332 28.71308
-8.378614 -7.038901 28.5492
-8.24576 -6.930722 28.37071
-8.11606 -6.839271 28.17981
-7.99082 -6.764802 27.97867
-7.871236 -6.707376 27.76944
-7.758388 -6.666891 27.55422
-7.653237 -6.643108 27.33503
-7.556623 -6.635679 27.11382
-7.46927 -6.644168 26.89244
-7.391787 -6.668073 26.67267
-7.324677 -6.706842 26.45623
-7.268337 -6.759888 26.24471
-7.223073 -6.826597 26.03968
-7.1891 -6.906333 25.84259
-7.166552 -6.998447 25.65487
-7.155486 -7.102268 25.47787
-7.155893 -7.21711 25.31288
-7.167694 -7.342258 25.16115
-7.190749 -7.47697 25.02388
-7.224862 -7.62046 24.90222
-7.269774 -7.771894 24.79726
-7.325171 -7.930377 24.71003
-7.390681 -8.094942 24.64153
-7.465869 -8.264541 24.59265
-7.550239 -8.438031 24.56422
-7.643228 -8.614167 24.55697
-7.744203 -8.791594 24.5715
-7.852458 -8.968845 24.6083
-7.967206 -9.144333 24.66769
-8.08758 -9.316358 24.7498
-8.212629 -9.483112 24.85457
-8.341316 -9.642691 24.98171
-8.472516 -9.793118 25.13064
-8.60502 -9.932361 25.30052
-8.737542 -10.05837 25.4902
-8.868721 -10.16911 25.6982
-8.997137 -10.26263 25.92271
-9.121324 -10.33706 26.16157
-9.239784 -10.39074 26.4123
-9.351015 -10.42221 26.67209
-9.453533 -10.43031 26.93788
-9.545901 -10.41421 27.20633
-9.626756 -10.37347 27.47394
-9.694847 -10.30809 27.73709
-9.74906 -10.21851 27.99212
-9.788454 -10.10564 28.2354
-9.812285 -9.970847 28.46347
-9.820032 -9.815944 28.67304
-9.811416 -9.643142 28.86117
-9.786412 -9.455 29.02524
-9.745256 -9.254358 29.16312
-9.68844 -9.044254 29.27312
-9.616706 -8.827845 29.35408
-9.531029 -8.608322 29.40534
-9.432591 -8.388824 29.42675
-9.322757 -8.172363 29.41867
-9.203038 -7.961762 29.38187
-9.075059 -7.759593 29.31754
-8.940522 -7.568148 29.2272
-8.801169 -7.3894 29.11266
-8.658749 -7.225002 28.97594
-8.514987 -7.076281 28.81921
-8.371554 -6.944252 28.64478
-8.230044 -6.829635 28.45496
-8.091954 -6.732882 28.25212
-7.958672 -6.65421 28.0386
-7.831462 -6.593628 27.81666
-7.711463 -6.550975 27.58852
-7.599679 -6.525949 27.35632
-7.496987 -6.518138 27.12208
-7.404138 -6.527044 26.88777
-7.321758 -6.552105 26.65521
-7.25036 -6.592719 26.42618
-7.190348 -6.64825 26.20235
-7.142026 -6.718048 25.98531
-7.105608 -6.801445 25.77657
-7.081223 -6.897768 25.5776
-7.068923 -7.006331 25.38978
-7.068687 -7.126434 25.21446
-7.080433 -7.257361 25.05292
-7.104014 -7.398364 24.90642
-7.139225 -7.548662 24.77614
-7.185805 -7.707422 24.66323
-7.243433 -7.873752 24.5688
-7.311733 -8.046684 24.49389
-7.390267 -8.225165 24.43948
-7.478535 -8.408042 24.40646
-7.575967 -8.594051 24.39565
-7.681925 -8.781808 24.40774
-7.795691 -8.969799 24.44329
-7.916466 -9.156381 24.50272
-8.043364 -9.33978 24.58625
-8.175408 -9.518093 24.69388
-8.311528 -9.689305 24.8254
-8.450559 -9.851304 24.9803
-8.591242 -10.0019 25.15778
-8.732228 -10.13889 25.3567
-8.872083 -10.26003 25.57557
-9.009304 -10.36317 25.81254
-9.142328 -10.44626 26.06539
-9.269551 -10.50739 26.33152
-9.389355 -10.54492 26.60798
-9.500133 -10.5575 26.89149
-9.600316 -10.54413 27.17849
-9.688413 -10.50423 27.46522
-9.763041 -10.43771 27.74774
-9.822962 -10.34495 28.02209
-9.86712 -10.22686 28.28429
-9.894668 -10.08487 28.53054
-9.905001 -9.920895 28.75724
-9.897778 -9.737306 28.96112
-9.872933 -9.53687 29.13932
-9.830687 -9.322673 29.28945
-9.771545 -9.098028 29.40966
-9.696288 -8.866386 29.49864
-9.605951 -8.631236 29.55567
-9.501803 -8.396014 29.5806
-9.385313 -8.164012 29.57379
-9.258111 -7.938306 29.53613
-9.121954 -7.721695 29.46891
-8.978683 -7.516655 29.37381
-8.83018 -7.325311 29.2528
-8.678336 -7.149426 29.1081
-8.52501 -6.990401 28.94209
-8.372002 -6.849288 28.75723
-8.221022 -6.726817 28.55606
-8.073676 -6.623425 28.3411
-7.931443 -6.53929 28.11486
-7.795671 -6.474372 27.87976
-7.667562 -6.428448 27.63815
-7.548178 -6.401149 27.39227
-7.438439 -6.391994 27.14426
-7.339127 -6.400417 26.89617
-7.250893 -6.425794 26.6499
-7.174264 -6.467465 26.40728
-7.109653 -6.524746 26.17006
-7.057369 -6.596943 25.93986
-7.017624 -6.683358 25.71825
-6.990544 -6.783292 25.50673
-6.976177 -6.896044 25.30674
-6.974498 -7.020908 25.11965
-6.985418 -7.157163 24.94681
-7.008787 -7.304069 24.78949
-7.044396 -7.460852 24.64896
-7.091981 -7.62669 24.52642
-7.151222 -7.800704 24.42303
-7.221742 -7.981937 24.33991
-7.303105 -8.169344 24.27812
-7.394812 -8.361774 24.23863
-7.496297 -8.557957 24.22235
-7.606918 -8.756492 24.23007
-7.725958 -8.955839 24.26248
-7.852611 -9.154306 24.32007
-7.985982 -9.350056 24.40319
-8.125078 -9.541101 24.51195
-8.268805 -9.725317 24.64624
-8.415964 -9.900459 24.80564
-8.565252 -10.06419 24.98941
-8.715266 -10.2141 25.19649
-8.864503 -10.34777 25.42542
-9.011375 -10.4628 25.67434
-9.154224 -10.55691 25.94098
-9.291335 -10.62796 26.22266
-9.420966 -10.67404 26.5163
-9.541372 -10.69356 26.81844
-9.650842 -10.68531 27.1253
-9.747733 -10.64852 27.43282
-9.830508 -10.58292 27.73676
-9.89778 -10.4888 28.03278
-9.948348 -10.36704 28.31656
-9.981233 -10.21905 28.58389
-9.995717 -10.04685 28.83079
-9.991364 -9.85295 29.05361
-9.968042 -9.640311 29.24916
-9.925931 -9.412275 29.41475
-9.865528 -9.172449 29.54829
-9.787632 -8.924607 29.64828
-9.693331 -8.672577 29.71388
-9.58397 -8.42013 29.74489
-9.46112 -8.170887 29.74168
-9.326535 -7.928227 29.70518
-9.182109 -7.695221 29.63681
-9.029832 -7.474576 29.53838
-8.871742 -7.268607 29.41207
-8.709884 -7.07922 29.26028
-8.546271 -6.907919 29.08559
-8.382848 -6.755816 28.8907
-8.221462 -6.623666 28.67833
-8.063843 -6.511899 28.45121
-7.91158 -6.420664 28.21203
-7.766115 -6.349871 27.96337
-7.628734 -6.299232 27.70774
-7.500565 -6.268309 27.4475
-7.382582 -6.256545 27.18492
-7.275608 -6.263302 26.92212
-7.180325 -6.287886 26.66111
-7.097282 -6.329573 26.40379
-7.026906 -6.387623 26.15195
-6.969513 -6.461296 25.90728
-6.925319 -6.549859 25.67139
-6.894449 -6.652586 25.44583
-6.876949 -6.768761 25.23208
-6.872791 -6.89767 25.03156
-6.881884 -7.038596 24.84564
-6.904073 -7.190809 24.67567
-6.939152 -7.353549 24.52295
-6.986856 -7.526018 24.38875
-7.04687 -7.707358 24.27429
-7.118821 -7.896638 24.18076
-7.20228 -8.092836 24.10931
-7.296757 -8.29482 24.06102
-7.401695 -8.501334 24.03689
-7.516462 -8.710978 24.03782
-7.640347 -8.922201 24.06462
-7.772551 -9.133286 24.11794
-7.912179 -9.342348 24.19824
-8.058234 -9.54733 24.30578
-8.209611 -9.746013 24.44058
-8.365089 -9.936026 24.60236
-8.523333 -10.11487 24.79051
-8.682894 -10.27996 25.00406
-8.842209 -10.42866 25.24163
-8.999613 -10.55832 25.50141
-9.153352 -10.66638 25.78114
-9.301601 -10.75042 26.07809
-9.442486 -10.80822 26.38909
-9.574118 -10.8379 26.71053
-9.694624 -10.83795 27.0384
-9.802191 -10.80733 27.36839
-9.895101 -10.74556 27.69591
-9.971787 -10.65274 28.01625
-10.03087 -10.52962 28.32467
-10.0712 -10.37758 28.6165
-10.0919 -10.19867 28.88732
-10.09241 -9.995483 29.13303
-10.07249 -9.771186 29.35001
-10.03225 -9.52936 29.53518
-9.972125 -9.273922 29.68611
-9.892926 -9.008996 29.80107
-9.795763 -8.738789 29.879
-9.682046 -8.467465 29.91959
-9.55344 -8.199028 29.92316
-9.41182 -7.937225 29.89068
-9.259223 -7.68546 29.82365
-9.097797 -7.446734 29.72404
-8.929752 -7.223605 29.59418
-8.757305 -7.018173 29.43669
-8.582645 -6.832084 29.25439
-8.407882 -6.666546 29.05019
-8.235026 -6.522361 28.82706
-8.06595 -6.399972 28.58796
-7.902378 -6.299508 28.33576
-7.745868 -6.220833 28.07325
-7.597805 -6.163597 27.8031
-7.459402 -6.127287 27.52783
-7.331701 -6.111264 27.24984
-7.215581 -6.11481 26.97135
-7.111763 -6.137151 26.69448
-7.020829 -6.17749 26.4212
-6.943224 -6.235023 26.15338
-6.87928 -6.308958 25.89275
-6.829218 -6.398516 25.64099
-6.793168 -6.502943 25.39968
-6.771175 -6.621502 25.17035
-6.763213 -6.753475 24.95445
-6.769187 -6.898149 24.75342
-6.788945 -7.054806 24.56862
-6.822281 -7.222712 24.40143
-6.868936 -7.401097 24.25316
-6.928602 -7.589142 24.12511
-7.000915 -7.785955 24.01855
-7.085461 -7.990554 23.9347
-7.181765 -8.20185 23.87475
-7.289287 -8.418618 23.83982
-7.407415 -8.639489 23.83094
-7.535457 -8.862926 23.84905
-7.672632 -9.087213 23.89495
-7.818063 -9.310444 23.96929
-7.970761 -9.530518 24.07249
-8.129627 -9.745142 24.20475
-8.293435 -9.95184 24.36598
-8.460835 -10.14797 24.55573
-8.630347 -10.33077 24.7732
-8.800362 -10.49736 25.01717
-8.96915 -10.64485 25.28592
-9.134872 -10.77038 25.57728
-9.295593 -10.87118 25.88853
-9.449312 -10.94469 26.21648
-9.593984 -10.98865 26.5574
-9.727565 -11.00117 26.90712
-9.848047 -10.98087 27.26106
-9.953508 -10.92693 27.61432
-10.04216 -10.83917 27.96179
-10.11241 -10.71811 28.29826
-10.16289 -10.56502 28.61857
-10.19253 -10.38186 28.91775
-10.20057 -10.1713 29.19116
-10.18661 -9.936617 29.43465
-10.15063 -9.681631 29.64464
-10.09299 -9.410566 29.81826
-10.01445 -9.127919 29.95337
-9.916115 -8.83832 30.04865
-9.799427 -8.546382 30.10356
-9.666131 -8.256569 30.11832
-9.518214 -7.973074 30.09385
-9.357857 -7.699718 30.03171
-9.187375 -7.439876 29.93399
-9.009162 -7.19643 29.80319
-8.825632 -6.971744 29.64215
-8.63917 -6.767667 29.45392
-8.452085 -6.585549 29.24169
-8.266573 -6.426285 29.00867
-8.084685 -6.290356 28.75808
-7.908306 -6.177889 28.49305
-7.739138 -6.088714 28.21657
-7.578693 -6.022423 27.93152
-7.428292 -5.978423 27.64061
-7.289066 -5.95599 27.34636
-7.161965 -5.95431 27.05117
-7.047768 -5.97252 26.75724
-6.947098 -6.009738 26.46664
-6.860433 -6.065082 26.18131
-6.788125 -6.137694 25.90308
-6.730408 -6.226741 25.63364
-6.687421 -6.33143 25.37465
-6.659214 -6.451001 25.12766
-6.645759 -6.584722 24.89417
-6.646965 -6.731884 24.67566
-6.662683 -6.891786 24.47354
-6.69271 -7.063723 24.28922
-6.736794 -7.246966 24.12408
-6.794637 -7.440742 23.97948
-6.865892 -7.644219 23.85676
-6.950161 -7.856475 23.75724
-7.046994 -8.076483 23.68221
-7.155877 -8.303084 23.6329
-7.276229 -8.534965 23.61048
-7.407391 -8.77064 23.61606
-7.548614 -9.008429 23.65062
-7.699054 -9.246442 23.71497
-7.857754 -9.482573 23.80978
-8.023638 -9.714492 23.93545
-8.1955 -9.939648 24.09212
-8.371996 -10.15529 24.27962
-8.551638 -10.35848 24.49735
-8.732795 -10.54614 24.74432
-8.913693 -10.71512 25.01902
-9.092422 -10.86221 25.31943
-9.266957 -10.98431 25.64297
-9.43517 -11.07842 25.98647
-9.594867 -11.14185 26.34622
-9.743821 -11.17223 26.71792
-9.879817 -11.16772 27.0968
-10.0007 -11.12703 27.47766
-10.10443 -11.04958 27.85501
-10.18914 -10.93553 28.22314
-10.25321 -10.78586 28.57635
-10.29528 -10.60236 28.90904
-10.31435 -10.38763 29.21592
-10.30979 -10.14501 29.49217
-10.28139 -9.878476 29.73357
-10.22935 -9.592543 29.93664
-10.15431 -9.292087 30.09872
-10.05732 -8.982195 30.21802
-9.939825 -8.667995 30.29368
-9.803605 -8.354494 30.32567
-9.650741 -8.04643 30.31479
-9.483548 -7.748152 30.26258
-9.304512 -7.463522 30.17119
-9.116225 -7.195852 30.0433
-8.921316 -6.947873 29.88193
-8.722399 -6.721726 29.69041
-8.522012 -6.518983 29.47221
-8.322577 -6.340688 29.23084
-8.126361 -6.187412 28.9698
-7.93545 -6.059312 28.69252
-7.751728 -5.956205 28.40227
-7.576868 -5.87763 28.10216
-7.412331 -5.82292 27.79511
-7.259368 -5.791253 27.48386
-7.119025 -5.781715 27.17094
-6.992162 -5.793333 26.8587
-6.87946 -5.825122 26.54933
-6.781444 -5.876106 26.24486
-6.698498 -5.945339 25.94719
-6.63088 -6.031922 25.65809
-6.578741 -6.135005 25.37924
-6.542138 -6.25379 25.11226
-6.521052 -6.387526 24.85869
-6.515393 -6.5355 24.62003
-6.525016 -6.697027 24.39774
-6.549722 -6.871431 24.19326
-6.589269 -7.058029 24.00802
-6.643372 -7.25611 23.84345
-6.7117 -7.464912 23.70094
-6.793882 -7.683598 23.58191
-6.889494 -7.911228 23.48773
-6.99806 -8.14674 23.41976
-7.119038 -8.388915 23.37933
-7.251817 -8.636359 23.36769
-7.395699 -8.887473 23.38601
-7.54989 -9.140436 23.43534
-7.713488 -9.393188 23.51658
-7.885467 -9.643415 23.6304
-8.064667 -9.888547 23.77724
-8.249782 -10.12577 23.95722
-8.439349 -10.35202 24.17008
-8.631747 -10.56405 24.41513
-8.825188 -10.75846 24.69118
-9.017726 -10.93173 24.99649
-9.207266 -11.08035 25.32873
-9.391581 -11.2009 25.68492
-9.568338 -11.29015 26.06144
-9.735133 -11.34517 26.45401
-9.889535 -11.36352 26.85777
-10.02914 -11.34331 27.26731
-10.15161 -11.28335 27.67677
-10.25479 -11.18328 28.08001
-10.3367 -11.0436 28.47071
-10.39566 -10.86573 28.84259
-10.43033 -10.65204 29.1896
-10.43976 -10.40575 29.5061
-10.42343 -10.13092 29.78705
-10.38132 -9.832262 30.02815
-10.31385 -9.514994 30.226
-10.22193 -9.184679 30.37817
-10.10692 -8.847013 30.48323
-9.970602 -8.507636 30.54074
-9.815094 -8.171953 30.55124
-9.642824 -7.844978 30.51611
-9.456437 -7.53121 30.43749
-9.258728 -7.234546 30.31815
-9.052563 -6.958225 30.16132
-8.840812 -6.704816 29.97058
-8.626285 -6.47623 29.7497
-8.411675 -6.273758 29.50254
-8.199515 -6.098137 29.23296
-7.992143 -5.949612 28.94471
-7.791677 -5.828026 28.64141
-7.600002 -5.732889 28.32648
-7.418764 -5.663463 28.0031
-7.249373 -5.618831 27.67425
-7.093013 -5.597958 27.34268
-6.950651 -5.599749 27.01091
-6.823059 -5.623089 26.68128
-6.710827 -5.666882 26.35593
-6.614389 -5.73007 26.03686
-6.53404 -5.811659 25.72591
-6.469953 -5.910719 25.42485
-6.422202 -6.026393 25.1353
-6.390775 -6.157892 24.85887
-6.375587 -6.304486 24.59707
-6.376498 -6.465494 24.35141
-6.393315 -6.640267 24.12336
-6.425804 -6.828168 23.91439
-6.473691 -7.028551 23.72595
-6.536667 -7.240741 23.55951
-6.614383 -7.463999 23.41654
-6.706453 -7.697505 23.29851
-6.81244 -7.94032 23.2069
-6.931856 -8.191365 23.14315
-7.064145 -8.449382 23.10869
-7.208679 -8.712912 23.10488
-7.364736 -8.980265 23.13301
-7.531491 -9.249495 23.19423
-7.708 -9.518379 23.28953
-7.893182 -9.784407 23.41969
-8.085808 -10.04477 23.5852
